id,title,price,location,rooms,square_meters,listing_date,url,scraped_at
EJ-a640176121,🔥 Metroya Yürüme Mesafesinde | Asansörlü | 2+1 Ara Kat Fırsat Daire! 🔑,33.000 ₺,"İstanbul, Sancaktepe",2+1,90 m²,23.06.2026,https://www.emlakjet.com/ilan/metroya-yurume-mesafesinde-asansorlu-21-ara-kat-firsat-daire-19515944,2026-06-25 23:47:52
EJ-2386e8f8c6,İstanbul Havalimanına 10 Dk. | Kaymakamlığa Yakın | Kiralık 2+1,26.000 ₺,"İstanbul, Arnavutköy",2+1,120 m²,23.06.2026,https://www.emlakjet.com/ilan/istanbul-havalimanina-10-dk-kaymakamliga-yakin-kiralik-21-19515936,2026-06-25 23:47:52
EJ-4ea9a9c913,Mir Metro'da Deniz Manzaralı | Balkonlu | A Kalite 1+1 Kiralık,38.000 ₺,"İstanbul, Pendik",1+1,50 m²,23.06.2026,https://www.emlakjet.com/ilan/mir-metro-da-deniz-manzarali-balkonlu-a-kalite-11-kiralik-19515930,2026-06-25 23:47:52
EJ-cbd813e9b5,"Kozyatağı'nın Merkezi Konumunda Yeni Bina 3+1, Net 90 M²",95.000 ₺,"İstanbul, Kadıköy",3+1,120 m²,23.06.2026,https://www.emlakjet.com/ilan/kozyatagi-nin-merkezi-konumunda-yeni-bina-31-net-90-m-19515920,2026-06-25 23:47:52
EJ-6185a37ae8,Kılıç Gruptan Eğimsiz 4+1 Kiralık Geniş Daire,28.000 ₺,"Kocaeli, Körfez",4+1,180 m²,23.06.2026,https://www.emlakjet.com/ilan/kilic-gruptan-egimsiz-41-kiralik-genis-daire-19515915,2026-06-25 23:47:52
EJ-776ea164fe,Yuvacık Royal Country Sitesi Bahçe Dublex 3+1,33.500 ₺,"Kocaeli, Başiskele",3+1,151 m²,23.06.2026,https://www.emlakjet.com/ilan/yuvacik-royal-country-sitesi-bahce-dublex-31-19515912,2026-06-25 23:47:52
EJ-ea1d16aada,Kartepe Emekevler'de Kiralık 3+1 Amerikan Mutfak Daire,24.000 ₺,"Kocaeli, Kartepe",3+1,125 m²,23.06.2026,https://www.emlakjet.com/ilan/kartepe-emekevler-de-kiralik-31-amerikan-mutfak-daire-19515911,2026-06-25 23:47:52
EJ-73af87a393,Anka'dan Üsküdar Cumhuriyet Mh Geniş Salon Ve Mutfaklı İçi Yeni,53.500 ₺,"İstanbul, Üsküdar",3+1,140 m²,23.06.2026,https://www.emlakjet.com/ilan/anka-dan-uskudar-cumhuriyet-mh-genis-salon-ve-mutfakli-ici-yeni-19515910,2026-06-25 23:47:52
EJ-af4a7c438d,Aktaş'tan Kestel Yeni Mh Asansörlü Kiralık 2+1,18.000 ₺,"Bursa, Kestel",2+1,110 m²,23.06.2026,https://www.emlakjet.com/ilan/aktas-tan-kestel-yeni-mh-asansorlu-kiralik-21-19515908,2026-06-25 23:47:52
EJ-3336656a1c,Merkezi Konumda Marmaraya Yakın Site İçinde 2+1 Bahçe Katı,38.000 ₺,"İstanbul, Tuzla",2+1,60 m²,23.06.2026,https://www.emlakjet.com/ilan/merkezi-konumda-marmaraya-yakin-site-icinde-21-bahce-kati-19515906,2026-06-25 23:47:52
EJ-d84ce18712,"Global'den, Şahsuvaroğlu Ambiyans Sitesinde, Bakımlı 1+1 Daire",39.000 ₺,"İstanbul, Tuzla",1+1,70 m²,23.06.2026,https://www.emlakjet.com/ilan/global-den-sahsuvaroglu-ambiyans-sitesinde-bakimli-11-daire-19515904,2026-06-25 23:47:52
EJ-6e5ff5e8aa,Diyar Gayrimenkul 1.5.1 Kiralık Kurtuluş Son Durak Yanı,25.000 ₺,"İstanbul, Beyoğlu",1.5+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/diyar-gayrimenkul-1-5-1-kiralik-kurtulus-son-durak-yani-19515874,2026-06-25 23:47:52
EJ-93b651e4e5,"Bağlarbaşında,metroya 7 Dk,panjur,geniş Açık Mutfak,kombili(2+1)",47.000 ₺,"İstanbul, Maltepe",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/baglarbasinda-metroya-7-dk-panjur-genis-acik-mutfak-kombili-21-19515872,2026-06-25 23:47:52
EJ-6c508dc55c,Diyar Emlak'tan Kurtuluş Son Durak'ta 1+1 Kiralık Daire,22.000 ₺,"İstanbul, Beyoğlu",1+1,60 m²,23.06.2026,https://www.emlakjet.com/ilan/diyar-emlak-tan-kurtulus-son-durak-ta-11-kiralik-daire-19515871,2026-06-25 23:47:52
EJ-aec3c65cd0,Kayaşehir 12.bölge Kiralık 1+1 Daire,25.000 ₺,"İstanbul, Başakşehir",1+1,48 m²,23.06.2026,https://www.emlakjet.com/ilan/kayasehir-12-bolge-kiralik-11-daire-19515863,2026-06-25 23:47:52
EJ-d06ca605b7,Çanakkale Barbaros Beldemiz Sitesi Kiralık 3+1 Daire,29.000 ₺,"Çanakkale, Merkez",3+1,135 m²,23.06.2026,https://www.emlakjet.com/ilan/canakkale-barbaros-beldemiz-sitesi-kiralik-31-daire-19515850,2026-06-25 23:47:52
EJ-f9800b9313,2+1 Çanakkale Barbsros Mavi Evler Sitesinde Geniş Kiralık Daire,27.000 ₺,"Çanakkale, Merkez",2+1,77 m²,23.06.2026,https://www.emlakjet.com/ilan/21-canakkale-barbsros-mavi-evler-sitesinde-genis-kiralik-daire-19515849,2026-06-25 23:47:52
EJ-20af2ff831,Cb King'den Plevne Mahallesi'nde 3+1 Kiralık Daire,48.500 ₺,"Balıkesir, Altıeylül",3+1,180 m²,23.06.2026,https://www.emlakjet.com/ilan/cb-king-den-plevne-mahallesi-nde-31-kiralik-daire-19515834,2026-06-25 23:47:52
EJ-8085181c0e,Cb King'den Bahçelievler Mah.harika Konumlu 2+1 Kiralık Daire,17.000 ₺,"Balıkesir, Altıeylül",2+1,90 m²,23.06.2026,https://www.emlakjet.com/ilan/cb-king-den-bahcelievler-mah-harika-konumlu-21-kiralik-daire-19515831,2026-06-25 23:47:52
EJ-cc7182a7c6,Hacettepe Talatpaşa Bulvarı'nda Kiralık 2+1 Ofis,22.000 ₺,"Ankara, Altındağ",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/hacettepe-talatpasa-bulvari-nda-kiralik-21-ofis-19515826,2026-06-25 23:47:52
EJ-5464af8569,Kazım Karabekir De 2+1 90m2 Yüksek Giriş,20.000 ₺,"Kocaeli, Darıca",2+1,90 m²,24.06.2026,https://www.emlakjet.com/ilan/kazim-karabekir-de-21-90m2-yuksek-giris-19515968,2026-06-25 23:47:55
EJ-b3f779a7c6,Körfez Atalar Mahallesinde Kiralık Arakat 3+1,32.500 ₺,"Kocaeli, Körfez",3+1,116 m²,23.06.2026,https://www.emlakjet.com/ilan/korfez-atalar-mahallesinde-kiralik-arakat-31-19515955,2026-06-25 23:47:55
EJ-b41e9bca16,Aşağı Alata - 2+1 Kiralık Daire,17.000 ₺,"Mersin, Erdemli",2+1,110 m²,23.06.2026,https://www.emlakjet.com/ilan/asagi-alata-21-kiralik-daire-19515953,2026-06-25 23:47:55
EJ-757bd27d6c,Mithatpaşa Caddesi'nde Geniş Kullanımlı Balkonlu Asansörlü 2+1,45.000 ₺,"İstanbul, Pendik",2+1,110 m²,23.06.2026,https://www.emlakjet.com/ilan/mithatpasa-caddesi-nde-genis-kullanimli-balkonlu-asansorlu-21-19515947,2026-06-25 23:47:55
EJ-a640176121,🔥 Metroya Yürüme Mesafesinde | Asansörlü | 2+1 Ara Kat Fırsat Daire! 🔑,33.000 ₺,"İstanbul, Sancaktepe",2+1,90 m²,23.06.2026,https://www.emlakjet.com/ilan/metroya-yurume-mesafesinde-asansorlu-21-ara-kat-firsat-daire-19515944,2026-06-25 23:47:55
EJ-2386e8f8c6,İstanbul Havalimanına 10 Dk. | Kaymakamlığa Yakın | Kiralık 2+1,26.000 ₺,"İstanbul, Arnavutköy",2+1,120 m²,23.06.2026,https://www.emlakjet.com/ilan/istanbul-havalimanina-10-dk-kaymakamliga-yakin-kiralik-21-19515936,2026-06-25 23:47:55
EJ-4ea9a9c913,Mir Metro'da Deniz Manzaralı | Balkonlu | A Kalite 1+1 Kiralık,38.000 ₺,"İstanbul, Pendik",1+1,50 m²,23.06.2026,https://www.emlakjet.com/ilan/mir-metro-da-deniz-manzarali-balkonlu-a-kalite-11-kiralik-19515930,2026-06-25 23:47:55
EJ-cbd813e9b5,"Kozyatağı'nın Merkezi Konumunda Yeni Bina 3+1, Net 90 M²",95.000 ₺,"İstanbul, Kadıköy",3+1,120 m²,23.06.2026,https://www.emlakjet.com/ilan/kozyatagi-nin-merkezi-konumunda-yeni-bina-31-net-90-m-19515920,2026-06-25 23:47:55
EJ-6185a37ae8,Kılıç Gruptan Eğimsiz 4+1 Kiralık Geniş Daire,28.000 ₺,"Kocaeli, Körfez",4+1,180 m²,23.06.2026,https://www.emlakjet.com/ilan/kilic-gruptan-egimsiz-41-kiralik-genis-daire-19515915,2026-06-25 23:47:55
EJ-776ea164fe,Yuvacık Royal Country Sitesi Bahçe Dublex 3+1,33.500 ₺,"Kocaeli, Başiskele",3+1,151 m²,23.06.2026,https://www.emlakjet.com/ilan/yuvacik-royal-country-sitesi-bahce-dublex-31-19515912,2026-06-25 23:47:55
EJ-ea1d16aada,Kartepe Emekevler'de Kiralık 3+1 Amerikan Mutfak Daire,24.000 ₺,"Kocaeli, Kartepe",3+1,125 m²,23.06.2026,https://www.emlakjet.com/ilan/kartepe-emekevler-de-kiralik-31-amerikan-mutfak-daire-19515911,2026-06-25 23:47:55
EJ-73af87a393,Anka'dan Üsküdar Cumhuriyet Mh Geniş Salon Ve Mutfaklı İçi Yeni,53.500 ₺,"İstanbul, Üsküdar",3+1,140 m²,23.06.2026,https://www.emlakjet.com/ilan/anka-dan-uskudar-cumhuriyet-mh-genis-salon-ve-mutfakli-ici-yeni-19515910,2026-06-25 23:47:55
EJ-af4a7c438d,Aktaş'tan Kestel Yeni Mh Asansörlü Kiralık 2+1,18.000 ₺,"Bursa, Kestel",2+1,110 m²,23.06.2026,https://www.emlakjet.com/ilan/aktas-tan-kestel-yeni-mh-asansorlu-kiralik-21-19515908,2026-06-25 23:47:55
EJ-3336656a1c,Merkezi Konumda Marmaraya Yakın Site İçinde 2+1 Bahçe Katı,38.000 ₺,"İstanbul, Tuzla",2+1,60 m²,23.06.2026,https://www.emlakjet.com/ilan/merkezi-konumda-marmaraya-yakin-site-icinde-21-bahce-kati-19515906,2026-06-25 23:47:55
EJ-d84ce18712,"Global'den, Şahsuvaroğlu Ambiyans Sitesinde, Bakımlı 1+1 Daire",39.000 ₺,"İstanbul, Tuzla",1+1,70 m²,23.06.2026,https://www.emlakjet.com/ilan/global-den-sahsuvaroglu-ambiyans-sitesinde-bakimli-11-daire-19515904,2026-06-25 23:47:55
EJ-6e5ff5e8aa,Diyar Gayrimenkul 1.5.1 Kiralık Kurtuluş Son Durak Yanı,25.000 ₺,"İstanbul, Beyoğlu",1.5+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/diyar-gayrimenkul-1-5-1-kiralik-kurtulus-son-durak-yani-19515874,2026-06-25 23:47:55
EJ-93b651e4e5,"Bağlarbaşında,metroya 7 Dk,panjur,geniş Açık Mutfak,kombili(2+1)",47.000 ₺,"İstanbul, Maltepe",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/baglarbasinda-metroya-7-dk-panjur-genis-acik-mutfak-kombili-21-19515872,2026-06-25 23:47:55
EJ-6c508dc55c,Diyar Emlak'tan Kurtuluş Son Durak'ta 1+1 Kiralık Daire,22.000 ₺,"İstanbul, Beyoğlu",1+1,60 m²,23.06.2026,https://www.emlakjet.com/ilan/diyar-emlak-tan-kurtulus-son-durak-ta-11-kiralik-daire-19515871,2026-06-25 23:47:55
EJ-aec3c65cd0,Kayaşehir 12.bölge Kiralık 1+1 Daire,25.000 ₺,"İstanbul, Başakşehir",1+1,48 m²,23.06.2026,https://www.emlakjet.com/ilan/kayasehir-12-bolge-kiralik-11-daire-19515863,2026-06-25 23:47:55
EJ-d06ca605b7,Çanakkale Barbaros Beldemiz Sitesi Kiralık 3+1 Daire,29.000 ₺,"Çanakkale, Merkez",3+1,135 m²,23.06.2026,https://www.emlakjet.com/ilan/canakkale-barbaros-beldemiz-sitesi-kiralik-31-daire-19515850,2026-06-25 23:47:55
EJ-f9800b9313,2+1 Çanakkale Barbsros Mavi Evler Sitesinde Geniş Kiralık Daire,27.000 ₺,"Çanakkale, Merkez",2+1,77 m²,23.06.2026,https://www.emlakjet.com/ilan/21-canakkale-barbsros-mavi-evler-sitesinde-genis-kiralik-daire-19515849,2026-06-25 23:47:55
EJ-20af2ff831,Cb King'den Plevne Mahallesi'nde 3+1 Kiralık Daire,48.500 ₺,"Balıkesir, Altıeylül",3+1,180 m²,23.06.2026,https://www.emlakjet.com/ilan/cb-king-den-plevne-mahallesi-nde-31-kiralik-daire-19515834,2026-06-25 23:47:55
EJ-8085181c0e,Cb King'den Bahçelievler Mah.harika Konumlu 2+1 Kiralık Daire,17.000 ₺,"Balıkesir, Altıeylül",2+1,90 m²,23.06.2026,https://www.emlakjet.com/ilan/cb-king-den-bahcelievler-mah-harika-konumlu-21-kiralik-daire-19515831,2026-06-25 23:47:55
EJ-cc7182a7c6,Hacettepe Talatpaşa Bulvarı'nda Kiralık 2+1 Ofis,22.000 ₺,"Ankara, Altındağ",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/hacettepe-talatpasa-bulvari-nda-kiralik-21-ofis-19515826,2026-06-25 23:47:55
EJ-673b252e3f,Serhatta Manzarası Müthiş Kiralık 3+1,42.000 ₺,"Ankara, Yenimahalle",3+1,150 m²,23.06.2026,https://www.emlakjet.com/ilan/serhatta-manzarasi-muthis-kiralik-31-19515825,2026-06-25 23:47:55
EJ-cd4a10456b,*mir'den Hastane Yanı Doğalgazlı Klimalı Kiralık 1+1 Daire*,20.500 ₺,"İzmir, Buca",1+1,60 m²,23.06.2026,https://www.emlakjet.com/ilan/mir-den-hastane-yani-dogalgazli-klimali-kiralik-11-daire-19515823,2026-06-25 23:47:55
EJ-2289779b7e,"""""gazi Emlak""""150 M 3+1 Uygulama Oteli Karşısı 10 Yıllık Asansör",37.500 ₺,"Yalova, Merkez",3+1,155 m²,23.06.2026,https://www.emlakjet.com/ilan/gazi-emlak-150-m-31-uygulama-oteli-karsisi-10-yillik-asansor-19515815,2026-06-25 23:47:55
EJ-86683c4bab,Vizyon Gayrimenkul Den Muradiye İstasyon Civarı 3+1 Kiralık Daire,20.000 ₺,"Manisa, Yunusemre",3+1,130 m²,23.06.2026,https://www.emlakjet.com/ilan/vizyon-gayrimenkul-den-muradiye-istasyon-civari-31-kiralik-daire-19515807,2026-06-25 23:47:55
EJ-75eefb1517,100.yıl Bulvarına Cephe Depozito Yok Kiralık 3+1,20.000 ₺,"Samsun, İlkadım",3+1,130 m²,23.06.2026,https://www.emlakjet.com/ilan/100-yil-bulvarina-cephe-depozito-yok-kiralik-31-19515795,2026-06-25 23:47:55
EJ-77569302aa,Antalya Merkezi Konum Etiler Mahallesi'nde 3 + 1 Kiralık Daire,32.000 ₺,"Antalya, Muratpaşa",3+1,150 m²,23.06.2026,https://www.emlakjet.com/ilan/antalya-merkezi-konum-etiler-mahallesi-nde-3-1-kiralik-daire-19515779,2026-06-25 23:47:55
EJ-87cbc50934,Side Merkezi Kiralık Arakat Daire Aile Apartmanı,30.000 ₺,"Antalya, Manavgat",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/side-merkezi-kiralik-arakat-daire-aile-apartmani-19515597,2026-06-25 23:47:57
EJ-9ba459da77,Osmangazi De Sitede Asansörlü Otoparklı Köşe Kiralık Mkd Emlak,30.000 ₺,"İzmir, Bayraklı",2+1,110 m²,23.06.2026,https://www.emlakjet.com/ilan/osmangazi-de-sitede-asansorlu-otoparkli-kose-kiralik-mkd-emlak-19515590,2026-06-25 23:47:57
EJ-a33b0a4f7d,Ünsal Mahallesi Kiralık Yüksek Giriş Kat Site İçi 2+1 80m2,22.000 ₺,"Antalya, Kepez",2+1,95 m²,23.06.2026,https://www.emlakjet.com/ilan/unsal-mahallesi-kiralik-yuksek-giris-kat-site-ici-21-80m2-19515587,2026-06-25 23:47:57
EJ-11a7de76dd,Gazi Mah. Geniş Oturumlu 2+1 Kiralık Daire,20.000 ₺,"Mersin, Yenişehir",2+1,130 m²,23.06.2026,https://www.emlakjet.com/ilan/gazi-mah-genis-oturumlu-21-kiralik-daire-19515581,2026-06-25 23:47:57
EJ-8e991a91dd,Mareşal Çakmak Mah 3+1 Salon Bağımsız Kiralık Daire,23.000 ₺,"Ankara, Sincan",3+1,110 m²,23.06.2026,https://www.emlakjet.com/ilan/maresal-cakmak-mah-31-salon-bagimsiz-kiralik-daire-19515579,2026-06-25 23:47:57
EJ-691247e2fa,Eryaman Referans Ankara'da Geniş 60m2 Teraslı 1+1 Kiralık Daire.,35.000 ₺,"Ankara, Etimesgut",1+1,120 m²,23.06.2026,https://www.emlakjet.com/ilan/eryaman-referans-ankara-da-genis-60m2-terasli-11-kiralik-daire-19515573,2026-06-25 23:47:57
EJ-4a8428540a,Habıpler'de Manzaralı Kiralık Teras,29.000 ₺,"İstanbul, Sultangazi",2+1,95 m²,23.06.2026,https://www.emlakjet.com/ilan/habipler-de-manzarali-kiralik-teras-19515567,2026-06-25 23:47:57
EJ-b23241f881,Bulut Emlak'tan Manzaralı Bakımlı 2+1 Daire,26.000 ₺,"İzmir, Buca",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/bulut-emlak-tan-manzarali-bakimli-21-daire-19515551,2026-06-25 23:47:57
EJ-c39074eb60,Depozitosuz Geniş Ferah Ara Kat 2+1 0 Daire İlk Oturan Siz Olun,19.000 ₺,"Bartın, Merkez",2+1,100 m²,23.06.2026,https://www.emlakjet.com/ilan/depozitosuz-genis-ferah-ara-kat-21-0-daire-ilk-oturan-siz-olun-19515528,2026-06-25 23:47:57
EJ-fe7398fa4f,"Karaağaç Üniversite Kampüsü Yanı, Sıfır, Eşyalı, 1+1 Kiralık Daire",19.000 ₺,"Iğdır, Merkez",1+1,45 m²,23.06.2026,https://www.emlakjet.com/ilan/karaagac-universite-kampusu-yani-sifir-esyali-11-kiralik-daire-19515526,2026-06-25 23:47:57
EJ-1107f222ba,Full Eşyalı Balkonlu Anayola Sıfır,16.500 ₺,"Bilecik, Merkez",2+0,70 m²,23.06.2026,https://www.emlakjet.com/ilan/full-esyali-balkonlu-anayola-sifir-19515522,2026-06-25 23:47:57
EJ-f1136d1d43,Merkezi Konumda 3+1 Kiralık Daire,25.000 ₺,"İzmir, Buca",3+1,130 m²,23.06.2026,https://www.emlakjet.com/ilan/merkezi-konumda-31-kiralik-daire-19515518,2026-06-25 23:47:57
EJ-c05b28f215,Sahibinden Kiralık Kocaeli Körfez Barbaros Mahallesinde Kiralık 2+1 Daire,14.000 ₺,"Kocaeli, Körfez",2+1,90 m²,23.06.2026,https://www.emlakjet.com/ilan/sahibinden-kiralik-kocaeli-korfez-barbaros-mahallesinde-kiralik-21-daire-19515511,2026-06-25 23:47:57
EJ-0c340b6e46,Osmanlı Mahallesi Ahi Mesut Bulvarı Site'de Kiralık Daire,22.000 ₺,"Ankara, Sincan",3+1,130 m²,23.06.2026,https://www.emlakjet.com/ilan/osmanli-mahallesi-ahi-mesut-bulvari-site-de-kiralik-daire-19515501,2026-06-25 23:47:57
EJ-024ecb7e4d,Hurmada Havuzlu Önü Açık 1+1 Cadde Üzerinde,25.000 ₺,"Antalya, Konyaaltı",1+1,45 m²,23.06.2026,https://www.emlakjet.com/ilan/hurmada-havuzlu-onu-acik-11-cadde-uzerinde-19515500,2026-06-25 23:47:57
EJ-8b09f87d60,F-l Den Örnek Merkezde E-5 Ve Göztepe Metro Yürüme Mesafe 2+1,33.000 ₺,"İstanbul, Ataşehir",2+1,95 m²,23.06.2026,https://www.emlakjet.com/ilan/f-l-den-ornek-merkezde-e-5-ve-goztepe-metro-yurume-mesafe-21-19515499,2026-06-25 23:47:57
EJ-7a032fe6a9,Modernevler Mahallesi'nde Kiralık Eşyalı 2+0 Apart,14.000 ₺,"Isparta, Merkez",2+0,40 m²,23.06.2026,https://www.emlakjet.com/ilan/modernevler-mahallesi-nde-kiralik-esyali-20-apart-19515498,2026-06-25 23:47:57
EJ-28897454d6,Bulvar Üzeri Stada 3 Dk Kiralık Eşyalı,15.500 ₺,"Adana, Sarıçam",1+1,50 m²,23.06.2026,https://www.emlakjet.com/ilan/bulvar-uzeri-stada-3-dk-kiralik-esyali-19515486,2026-06-25 23:47:57
EJ-054ea5550b,Alanya Mahmutlar Da Kiralık 3+1 Daire (eşyasız),30.000 ₺,"Antalya, Alanya",3+1,125 m²,23.06.2026,https://www.emlakjet.com/ilan/alanya-mahmutlar-da-kiralik-31-daire-esyasiz-19515484,2026-06-25 23:47:57
EJ-bdb28c648a,Dyg Danışmanlık Hizmetlerinden Kiralık 2+1 Açık Mutfak Daire,12.500 ₺,"Aydın, Nazilli",2+1,80 m²,23.06.2026,https://www.emlakjet.com/ilan/dyg-danismanlik-hizmetlerinden-kiralik-21-acik-mutfak-daire-19515478,2026-06-25 23:47:57
EJ-6946fbdfff,Ovacık Manzaralı Full Yapılı Geniş Ferah Kiralık 4+1 Daire,54.000 ₺,"Ankara, Keçiören",4+1,185 m²,23.06.2026,https://www.emlakjet.com/ilan/ovacik-manzarali-full-yapili-genis-ferah-kiralik-41-daire-19515477,2026-06-25 23:47:57
EJ-5dfdcc9993,Bağlarbaşı'nda 3+1 Bakımlı Merkezi Ferah Bahçe Katı,25.000 ₺,"İstanbul, Gaziosmanpaşa",3+1,125 m²,23.06.2026,https://www.emlakjet.com/ilan/baglarbasi-nda-31-bakimli-merkezi-ferah-bahce-kati-19515458,2026-06-25 23:47:57
EJ-13de4077c3,Karaköprü Seyrantepede Kiralık Lüx Full 3+1 Giriş Kat Daire 🏡🏢✨,16.000 ₺,"Şanlıurfa, Karaköprü",3+1,150 m²,23.06.2026,https://www.emlakjet.com/ilan/karakopru-seyrantepede-kiralik-lux-full-31-giris-kat-daire-19515454,2026-06-25 23:47:57
EJ-2ec9cb2f99,Ayşe Yenidoğan'dan Temiz 2+1,21.000 ₺,"Antalya, Kepez",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/ayse-yenidogan-dan-temiz-21-19515449,2026-06-25 23:47:57
EJ-35708375d8,Bahçelievler Stadyum Karşısı Kiralık 2+1 Ferah Daire,18.000 ₺,"Balıkesir, Altıeylül",2+1,100 m²,23.06.2026,https://www.emlakjet.com/ilan/bahcelievler-stadyum-karsisi-kiralik-21-ferah-daire-19515432,2026-06-25 23:47:57
EJ-138e6aed5d,Şehir Hastahanesi Yanı Kiralık 2+1 Daire,18.000 ₺,"Diyarbakır, Kayapınar",2+1,75 m²,23.06.2026,https://www.emlakjet.com/ilan/sehir-hastahanesi-yani-kiralik-21-daire-19515426,2026-06-25 23:47:57
EJ-ac7c13e472,Rams Yapı Esatpaşa'da (site) Havuzlu Ve Balkonlu 2+1 Kiralık!,47.500 ₺,"İstanbul, Ataşehir",2+1,90 m²,23.06.2026,https://www.emlakjet.com/ilan/rams-yapi-esatpasa-da-site-havuzlu-ve-balkonlu-21-kiralik-19515409,2026-06-25 23:47:57
EJ-6669590233,Abidin Paşada Bağımsız Salon 2. Katta 3+1 Yapılı Kiralık Daire,24.000 ₺,"Ankara, Mamak",3+1,117 m²,23.06.2026,https://www.emlakjet.com/ilan/abidin-pasada-bagimsiz-salon-2-katta-31-yapili-kiralik-daire-19515400,2026-06-25 23:47:57
EJ-96f7061b37,Hastane-otogar Ve Resmi Kurumlara Yakın Kiralık 2+1 Daire,21.000 ₺,"Kastamonu, Merkez",2+1,88 m²,23.06.2026,https://www.emlakjet.com/ilan/hastane-otogar-ve-resmi-kurumlara-yakin-kiralik-21-daire-19515397,2026-06-25 23:47:57
EJ-89069b5758,Emlak Tapum' Dan Fatsa Evkaf Mah. Deniz Manzaralı Kiralık 3+1,15.000 ₺,"Ordu, Fatsa",3+1,140 m²,23.06.2026,https://www.emlakjet.com/ilan/emlak-tapum-dan-fatsa-evkaf-mah-deniz-manzarali-kiralik-31-19515389,2026-06-25 23:47:57
EJ-e209548307,Yeni Mahhalle'de Deniz Manzaralı Meyve Bahçeli 2+1 Kiralık Daire,25.000 ₺,"İstanbul, Büyükçekmece",2+1,95 m²,23.06.2026,https://www.emlakjet.com/ilan/yeni-mahhalle-de-deniz-manzarali-meyve-bahceli-21-kiralik-daire-19515329,2026-06-25 23:47:59
EJ-536faf7bde,"Talas Mevlana Mh. 2,5+1 Sıfır Kiralık Daire",23.000 ₺,"Kayseri, Talas",2.5+1,120 m²,23.06.2026,https://www.emlakjet.com/ilan/talas-mevlana-mh-2-51-sifir-kiralik-daire-19515328,2026-06-25 23:47:59
EJ-2e48080554,Kiralık Daire Bekara Uygun Pendik Esenyalı Mahallesi,20.000 ₺,"İstanbul, Pendik",2+1,110 m²,23.06.2026,https://www.emlakjet.com/ilan/kiralik-daire-bekara-uygun-pendik-esenyali-mahallesi-19515315,2026-06-25 23:47:59
EJ-7b6dad31dc,Kiralık Ful Eşyalı 1+1 Daire`miz Merkezi Konumda Kalmakta,16.500 ₺,"Mardin, Artuklu",1+1,60 m²,23.06.2026,https://www.emlakjet.com/ilan/kiralik-ful-esyali-11-daire-miz-merkezi-konumda-kalmakta-19515303,2026-06-25 23:47:59
EJ-7c84da55df,Quartz Beytepe'de Kiralık 2+1 Daire,40.000 ₺,"Ankara, Çankaya",2+1,92 m²,23.06.2026,https://www.emlakjet.com/ilan/quartz-beytepe-de-kiralik-21-daire-19515296,2026-06-25 23:47:59
EJ-7c444034da,Net Yatırımdan 4 Mevsim Cadde Sitasinde Eşyalı Kiralık 1+1 Daire,36.000 ₺,"Sivas, Merkez",1+1,65 m²,23.06.2026,https://www.emlakjet.com/ilan/net-yatirimdan-4-mevsim-cadde-sitasinde-esyali-kiralik-11-daire-19515290,2026-06-25 23:47:59
EJ-19779d7109,Şimşek Ten Etlik Ş.kubilay Mh 3+1 Kiralık Ebeveyn Banyolu,30.000 ₺,"Ankara, Keçiören",3+1,145 m²,23.06.2026,https://www.emlakjet.com/ilan/simsek-ten-etlik-s-kubilay-mh-31-kiralik-ebeveyn-banyolu-19515286,2026-06-25 23:47:59
EJ-1437abb725,Havacılar Caddesi Yanında Askeriye Ve Hastane Komşu Kiralık 2+1,35.000 ₺,"İstanbul, Çekmeköy",2+1,85 m²,23.06.2026,https://www.emlakjet.com/ilan/havacilar-caddesi-yaninda-askeriye-ve-hastane-komsu-kiralik-21-19515274,2026-06-25 23:47:59
EJ-bcd15f0de6,Oscar Emlak'tan Seylap Caddesi Yakını Geniş 1+1,14.000 ₺,"Eskişehir, Tepebaşı",1+1,55 m²,23.06.2026,https://www.emlakjet.com/ilan/oscar-emlak-tan-seylap-caddesi-yakini-genis-11-19515271,2026-06-25 23:47:59
EJ-ca624e8369,Sevinç'ten Yeni Mahallede Full Cephesi Açık Balkonlu Kiralık 1+1,15.500 ₺,"Balıkesir, Bandırma",1+1,47 m²,23.06.2026,https://www.emlakjet.com/ilan/sevinc-ten-yeni-mahallede-full-cephesi-acik-balkonlu-kiralik-11-19515266,2026-06-25 23:47:59
EJ-008e0a2833,"Aydınlar Mahallesinde Eşyasız,eşyalı 1+1 Kiralık Daire",18.000 ₺,"İstanbul, Çekmeköy",1+1,65 m²,23.06.2026,https://www.emlakjet.com/ilan/aydinlar-mahallesinde-esyasiz-esyali-11-kiralik-daire-19515255,2026-06-25 23:47:59
